1005.3097v1,2010-05-18T04:24:36Z,"Effective Resistances, Statistical Leverage, and Applications to Linear   Equation Solving",Michael W. Mahoney,cs.NA,http://arxiv.org/pdf/1005.3097v1
1005.5631v1,2010-05-31T09:10:30Z,Experimental Comparisons of Derivative Free Optimization Algorithms,Marc Schoenauer,cs.NA,http://arxiv.org/pdf/1005.5631v1
1005.5712v1,2010-05-31T17:55:44Z,SM stability for time-dependent problems,Petr N. Vabishchevich,cs.NA,http://arxiv.org/pdf/1005.5712v1
1103.3026v1,2011-03-15T20:35:13Z,Generalized Filtering Decomposition,Frédéric Nataf,cs.NA,http://arxiv.org/pdf/1103.3026v1
1112.1294v1,2011-12-06T14:42:14Z,Additive schemes (splitting schemes) for some systems of evolutionary   equations,Petr N. Vabishchevich,cs.NA,http://arxiv.org/pdf/1112.1294v1
1211.4332v1,2012-11-19T08:30:30Z,Real root refinements for univariate polynomial equations,Ye Liang,cs.NA,http://arxiv.org/pdf/1211.4332v1
1211.6822v2,2012-11-29T07:03:24Z,Calculation of orthant probabilities by the holonomic gradient method,Akimichi Takemura,cs.NA,http://arxiv.org/pdf/1211.6822v2
1301.0581v1,2012-12-12T15:57:07Z,General Lower Bounds based on Computer Generated Higher Order Expansions,Hilbert Kappen,cs.NA,http://arxiv.org/pdf/1301.0581v1
1301.2481v1,2013-01-11T12:53:14Z,Zur iterativen Loesosung von linearen Gleichungssystemen,Sebstian Karl,cs.NA,http://arxiv.org/pdf/1301.2481v1
1301.5412v2,2013-01-23T06:34:44Z,A2ILU: Auto-accelerated ILU Preconditioner for Sparse Linear Systems,Teruyoshi Washizawa,cs.NA,http://arxiv.org/pdf/1301.5412v2
1301.5435v3,2013-01-23T08:53:13Z,On the $\mathbb{F}_2$-linear relations of Mersenne Twister pseudorandom   number generators,Shin Harase,cs.NA,http://arxiv.org/pdf/1301.5435v3
1305.0203v1,2013-05-01T15:24:26Z,Matrix Compression using the Nystroöm Method,Alon Schclar,cs.NA,http://arxiv.org/pdf/1305.0203v1
1305.1059v1,2013-05-05T22:13:57Z,Subsquares Approach - Simple Scheme for Solving Overdetermined Interval   Linear Systems,Milan Hladík,cs.NA,http://arxiv.org/pdf/1305.1059v1
1305.2135v2,2013-05-07T11:09:11Z,Almost-commuting matrices are almost jointly diagonalizable,Michael M. Bronstein,cs.NA,http://arxiv.org/pdf/1305.2135v2
1306.0103v1,2013-06-01T12:55:26Z,Dominant Frequency Extraction,Rastislav Telgarsky,cs.NA,http://arxiv.org/pdf/1306.0103v1
1306.5216v1,2013-06-21T19:15:57Z,Modification to Darcy model for high pressure and high velocity   applications and associated mixed finite element formulations,K. B. Nakshatrala,cs.NA,http://arxiv.org/pdf/1306.5216v1
1308.4275v2,2013-08-20T10:16:16Z,Efficient estimation of eigenvalue counts in an interval,Yousef Saad,cs.NA,http://arxiv.org/pdf/1308.4275v2
1308.5625v1,2013-08-26T16:16:07Z,Shape identification and classification in echolocation,Han Wang,cs.NA,http://arxiv.org/pdf/1308.5625v1
1308.5915v1,2013-08-27T16:26:57Z,Generalized Perron--Frobenius Theorem for Nonsquare Matrices,David Peleg,cs.NA,http://arxiv.org/pdf/1308.5915v1
1309.3719v6,2013-09-15T03:02:07Z,A New Method for the Analysis of Signals: The Square Wave Transform   (SWT),Sherry Gapper,cs.NA,http://arxiv.org/pdf/1309.3719v6
1309.4616v1,2013-09-18T11:21:05Z,Exponential Integrators on Graphic Processing Units,Alexander Ostermann,cs.NA,http://arxiv.org/pdf/1309.4616v1
1312.3618v1,2013-12-12T20:40:13Z,Randomness of D Sequences via Diehard Testing,James Bellamy,cs.NA,http://arxiv.org/pdf/1312.3618v1
1312.7637v1,2013-12-30T06:09:28Z,Insight into Primal Augmented Lagrangian Multilplier Method,K P Soman,cs.NA,http://arxiv.org/pdf/1312.7637v1
1401.0190v1,2013-12-31T17:09:32Z,The DFLU flux for systems of conservation laws,Jérôme Jaffré,cs.NA,http://arxiv.org/pdf/1401.0190v1
1401.0193v1,2013-12-31T17:13:44Z,Mathematical analysis of a discrete fracture model coupling Darcy flow   in the matrix with Darcy-Forchheimer flow in the fracture,Jean Roberts,cs.NA,http://arxiv.org/pdf/1401.0193v1
1401.0248v2,2014-01-01T04:25:16Z,Twofold fast summation,Evgeny Latkin,cs.NA,http://arxiv.org/pdf/1401.0248v2
1401.0798v2,2014-01-04T11:06:43Z,Domain decomposition methods with overlapping subdomains for   time-dependent problems,Petr Zakharov,cs.NA,http://arxiv.org/pdf/1401.0798v2
1401.6235v6,2014-01-24T01:33:54Z,Twofold fast arithmetic,Evgeny Latkin,cs.NA,http://arxiv.org/pdf/1401.6235v6
1401.7129v1,2014-01-28T10:36:04Z,Towards a Resolution of P = NP Conjecture,Garimella Rama Murthy,cs.NA,http://arxiv.org/pdf/1401.7129v1
1403.2273v1,2014-03-07T19:13:06Z,Some isomorphic classes for noncanonical hypercomplex number systems of   dimension 2,Iana V. Khitsko,cs.NA,http://arxiv.org/pdf/1403.2273v1
1403.4462v1,2014-03-17T11:03:58Z,Tensor Decompositions for Signal Processing Applications From Two-way to   Multiway Component Analysis,L. De Lathauwer,cs.NA,http://arxiv.org/pdf/1403.4462v1
1403.4747v1,2014-03-19T09:37:21Z,A fast directional boundary element method for high frequency acoustic   problems in three dimensions,Jinyou Xiao,cs.NA,http://arxiv.org/pdf/1403.4747v1
1403.7458v7,2014-03-28T17:37:13Z,Solvers for $\mathcal{O} (N)$ Electronic Structure in the Strong Scaling   Limit,Laxmikant V. Kalé,cs.NA,http://arxiv.org/pdf/1403.7458v7
1403.7692v2,2014-03-30T02:24:49Z,A Derivative-Free Trust Region Framework for Variational Data   Assimilation,Adrian Sandu,cs.NA,http://arxiv.org/pdf/1403.7692v2
1403.7698v1,2014-03-30T04:13:46Z,Recursive computation of spherical harmonic rotation coefficients of   large degree,Ramani Duraiswami,cs.NA,http://arxiv.org/pdf/1403.7698v1
1406.0080v2,2014-05-31T14:18:34Z,On the equivalence between low rank matrix completion and tensor rank,Harm Derksen,cs.NA,http://arxiv.org/pdf/1406.0080v2
1406.1572v1,2014-06-06T02:23:11Z,Consensus-based In-Network Computation of the PARAFAC Decomposition,André L. F. de Almeida,cs.NA,http://arxiv.org/pdf/1406.1572v1
1406.3461v1,2014-06-13T09:40:39Z,Clifford Type Algebra Characteristics Investigation,Alina S. Turenko,cs.NA,http://arxiv.org/pdf/1406.3461v1
1406.4812v2,2014-05-27T04:43:25Z,A benchmark generator for boolean quadratic programming,Michael X. Zhou,cs.NA,http://arxiv.org/pdf/1406.4812v2
